Id	AnswerId	Text0	CreationDate	Text
5117127	5117172	Use dynamic variable names in JavaScript. <p>In PHP you can do amazing/horrendous things like this:</p> <pre><code>$a = 1; $b = 2; $c = 3; $name = 'a'; echo $$name; // prints 1 </code></pre> <p>Is there any way of doing something like this with Javascript?</p> <p>E.g. if I have a <code>var name = 'the name of the variable';</code> can I get a reference to the variable with name <code>name</code>?</p>	2011-02-25 12:19:26.633	use dynamic variable names in javascript. in php you can do amazing/horrendous things like this:  is there any way of doing something like this with javascript? e.g. if i have a var name = 'the name of the variable'; can i get a reference to the variable with name name?
3888902	3888938	javascript detect browser close tab/close browser. <p>any cross browser javascript/jquery to detect if browser is closing tab or closed browser ? and should not activate event when go to other link? </p>	2010-10-08 08:34:16.283	javascript detect browser close tab/close browser. any cross browser javascript/jquery to detect if browser is closing tab or closed browser ? and should not activate event when go to other link? 
1017224	1017237	"Dynamically set value of a file input. <p>Is there a way to set the value of a file input (<code>&lt;input type=""file"" /&gt;</code>) or is that all blocked for security? I'm trying to use google gears' openFiles to make a simple multi-uploader.</p>"	2009-06-19 10:00:08.843	"dynamically set value of a file input. is there a way to set the value of a file input (&lt;input type=""file"" /&gt;) or is that all blocked for security? i'm trying to use google gears' openfiles to make a simple multi-uploader."
4968406	4968448	JavaScript property access: dot notation vs. brackets?. <p>Other than the obvious fact that the first form could use a variable and not just a string literal, is there any reason to use one over the other, and if so under which cases?</p> <p>In code:</p> <pre><code>// Given: var foo = {'bar': 'baz'}; // Then var x = foo['bar']; // vs. var x = foo.bar; </code></pre> <p>Context: I've written a code generator which produces these expressions and I'm wondering which is preferable.</p>	2011-02-11 11:21:46.053	javascript property access: dot notation vs. brackets?. other than the obvious fact that the first form could use a variable and not just a string literal, is there any reason to use one over the other, and if so under which cases? in code:  context: i've written a code generator which produces these expressions and i'm wondering which is preferable.
3224834	3224854	Get difference between 2 dates in javascript?. <p>How do I get the difference between 2 dates in full days (I don't want any fractions of a day)</p> <pre><code>var date1 = new Date('7/11/2010'); var date2 = new Date('12/12/2010'); var diffDays = date2.getDate() - date1.getDate(); alert(diffDays) </code></pre> <p>I tried the above but this did not work.</p>	2010-07-11 22:19:54.430	get difference between 2 dates in javascript?. how do i get the difference between 2 dates in full days (i don't want any fractions of a day)  i tried the above but this did not work.
2075337	2075349	"Uncaught ReferenceError: $ is not defined?. <p>How come this code throws an ""Uncaught ReferenceError: $ is not defined"" - when it was OK before? </p> <pre class=""lang-js prettyprint-override""><code>$(document).ready(function() { $('#tabs &gt; ul').tabs({ fx: { opacity: 'toggle' } }); $('#featuredvid &gt; ul').tabs(); }); </code></pre> <p>Results in tabs don't close anymore.</p> <p>jQuery is referenced in the header:</p> <pre class=""lang-php prettyprint-override""><code>&lt;script language=""JavaScript"" type=""text/javascript"" src=""&lt;?php echo get_option('siteurl') ?&gt;/js/sprinkle.js""&gt;&lt;/script&gt; &lt;script language=""JavaScript"" type=""text/javascript"" src=""&lt;?php echo get_option('siteurl') ?&gt;/js/jquery-1.2.6.min.js""&gt;&lt;/script&gt; &lt;script language=""JavaScript"" type=""text/javascript"" src=""&lt;?php echo get_option('siteurl') ?&gt;/js/jquery-ui-personalized-1.5.2.packed.js""&gt;&lt;/script&gt; </code></pre>"	2010-01-15 23:04:36.673	"uncaught referenceerror: $ is not defined?. how come this code throws an ""uncaught referenceerror: $ is not defined"" - when it was ok before?  $(document).ready(function() { $('#tabs &gt; ul').tabs({ fx: { opacity: 'toggle' } }); $('#featuredvid &gt; ul').tabs(); });  results in tabs don't close anymore. jquery is referenced in the header: &lt;script language=""javascript"" type=""text/javascript"" src=""&lt;?php echo get_option('siteurl') ?&gt;/js/sprinkle.js""&gt;&lt;/script&gt; &lt;script language=""javascript"" type=""text/javascript"" src=""&lt;?php echo get_option('siteurl') ?&gt;/js/jquery-1.2.6.min.js""&gt;&lt;/script&gt; &lt;script language=""javascript"" type=""text/javascript"" src=""&lt;?php echo get_option('siteurl') ?&gt;/js/jquery-ui-personalized-1.5.2.packed.js""&gt;&lt;/script&gt; "
1470488	1470494	What is the function of the var keyword and when to use it (or omit it)?. <blockquote> <p><strong><em>NOTE</strong>: This question was asked from the viewpoint of ECMAScript version 3 or 5. The answers might become outdated with the introduction of new features in the release of ECMAScript 6.</em></p> </blockquote> <p>What exactly is the function of the <code>var</code> keyword in Javascript, and what is the difference between:</p> <pre><code>var someNumber = 2; var someFunction = function() { doSomething; } var someObject = { } var someObject.someProperty = 5; </code></pre> <p>and:</p> <pre><code>someNumber = 2; someFunction = function() { doSomething; } someObject = { } someObject.someProperty = 5; </code></pre> <p>When would you use either one, and why/what does it do?</p>	2009-09-24 08:54:04.117	what is the function of the var keyword and when to use it (or omit it)?.  note: this question was asked from the viewpoint of ecmascript version 3 or 5. the answers might become outdated with the introduction of new features in the release of ecmascript 6.  what exactly is the function of the var keyword in javascript, and what is the difference between:  and:  when would you use either one, and why/what does it do?
1584370	1584377	"How to merge two arrays in Javascript and de-duplicate items. <p>I have two JavaScript arrays:</p> <pre><code>var array1 = [""Vijendra"",""Singh""]; var array2 = [""Singh"", ""Shakya""]; </code></pre> <p>I want the output to be:</p> <pre><code>var array3 = [""Vijendra"",""Singh"",""Shakya""]; </code></pre> <p>The output array should have repeated words removed.</p> <p>How do I merge two arrays in JavaScript so that I get only the unique items from each array in the same order they were inserted into the original arrays?</p>"	2009-10-18 08:34:57.023	how to merge two arrays in javascript and de-duplicate items. i have two javascript arrays:  i want the output to be:  the output array should have repeated words removed. how do i merge two arrays in javascript so that i get only the unique items from each array in the same order they were inserted into the original arrays?
4907843	4907854	"Open a URL in a new tab (and not a new window) using JavaScript. <p>I'm trying to open a <a href=""http://en.wikipedia.org/wiki/Uniform_Resource_Locator"">URL</a> in a new tab, as opposed to a popup window. I've seen related questions where the responses would look something like:</p> <pre><code>window.open(url,'_blank'); window.open(url); </code></pre> <p>But none of them worked for me, the browser still tried to open a popup window.</p>"	2011-02-05 15:52:13.953	open a url in a new tab (and not a new window) using javascript. i'm trying to open a url in a new tab, as opposed to a popup window. i've seen related questions where the responses would look something like:  but none of them worked for me, the browser still tried to open a popup window.
840781	840808	"Easiest way to find duplicate values in a JavaScript array. <p>I need to check a JavaScript array to see if there are any duplicate values. What's the easiest way to do this? I just need to find what the duplicated values are - I don't actually need their indexes or how many times they are duplicated.</p> <p>I know I can loop through the array and check all the other values for a match, but it seems like there should be an easier way. Any ideas? Thanks!</p> <h3>Related: <a href=""http://stackoverflow.com/questions/9229645/remove-duplicates-from-javascript-array"">Remove Duplicates from JavaScript Array</a></h3>"	2009-05-08 16:48:31.213	easiest way to find duplicate values in a javascript array. i need to check a javascript array to see if there are any duplicate values. what's the easiest way to do this? i just need to find what the duplicated values are - i don't actually need their indexes or how many times they are duplicated. i know i can loop through the array and check all the other values for a match, but it seems like there should be an easier way. any ideas? thanks! related: remove duplicates from javascript array
4851595	4851614	"How to resolve the C:\fakepath?. <pre><code>&lt;input type=""file"" id=""file-id"" name=""file_name"" onchange=""theimage();""&gt; </code></pre> <p>This is my upload button.</p> <pre><code>&lt;input type=""text"" name=""file_path"" id=""file-path""&gt; </code></pre> <p>This is the text field where I have to show the full path of the file.</p> <pre><code>function theimage(){ var filename = document.getElementById('file-id').value; document.getElementById('file-path').value = filename; alert(filename); } </code></pre> <p>This is the JavaScript which solve my problem. But in the alert value gives me </p> <pre><code>C:\fakepath\test.csv </code></pre> <p>and Mozilla gives me:</p> <pre><code>test.csv </code></pre> <p>But I want the local <em>fully qualified file path</em>. How to resolve this issue?</p> <p>If this is due to browser security issue then what should be the alternate way to do this?</p>"	2011-01-31 13:48:47.547	how to resolve the c:\fakepath?.  this is my upload button.  this is the text field where i have to show the full path of the file.  this is the javascript which solve my problem. but in the alert value gives me   and mozilla gives me:  but i want the local fully qualified file path. how to resolve this issue? if this is due to browser security issue then what should be the alternate way to do this?
3595515	3744697	"XmlHttpRequest error: Origin null is not allowed by Access-Control-Allow-Origin. <p>I'm developing a page that pulls images from Flickr and Panoramio via jQuery's AJAX support.</p> <p>The Flickr side is working fine, but when I try to <code>$.get(url, callback)</code> from Panoramio, I see an error in Chrome's console:</p> <blockquote> <p>XMLHttpRequest cannot load <a href=""http://www.panoramio.com/wapi/data/get_photos?v=1&amp;key=dummykey&amp;tag=test&amp;offset=0&amp;length=20&amp;callback=processImages&amp;minx=-30&amp;miny=0&amp;maxx=0&amp;maxy=150"">http://www.panoramio.com/wapi/data/get_photos?v=1&amp;key=dummykey&amp;tag=test&amp;offset=0&amp;length=20&amp;callback=processImages&amp;minx=-30&amp;miny=0&amp;maxx=0&amp;maxy=150</a>. Origin null is not allowed by Access-Control-Allow-Origin.</p> </blockquote> <p>If I query that URL from a browser directly it works fine. What is going on, and can I get around this? Am I composing my query incorrectly, or is this something that Panoramio does to hinder what I'm trying to do?</p> <p>Google didn't turn up any useful matches on the <a href=""http://www.google.co.uk/search?q=%22Origin+null+is+not+allowed+by+Access-Control-Allow-Origin%22"">error message</a>.</p> <p><strong>EDIT</strong></p> <p>Here's some sample code that shows the problem:</p> <pre><code>$().ready(function () { var url = 'http://www.panoramio.com/wapi/data/get_photos?v=1&amp;key=dummykey&amp;tag=test&amp;offset=0&amp;length=20&amp;callback=processImages&amp;minx=-30&amp;miny=0&amp;maxx=0&amp;maxy=150'; $.get(url, function (jsonp) { var processImages = function (data) { alert('ok'); }; eval(jsonp); }); }); </code></pre> <p>You can <a href=""http://jsfiddle.net/ZfvKm/"">run the example online</a>.</p> <p><strong>EDIT 2</strong></p> <p>Thanks to Darin for his help with this. <strong>THE ABOVE CODE IS WRONG.</strong> Use this instead:</p> <pre><code>$().ready(function () { var url = 'http://www.panoramio.com/wapi/data/get_photos?v=1&amp;key=dummykey&amp;tag=test&amp;offset=0&amp;length=20&amp;minx=-30&amp;miny=0&amp;maxx=0&amp;maxy=150&amp;callback=?'; $.get(url, function (data) { // can use 'data' in here... }); }); </code></pre>"	2010-08-29 16:12:40.617	xmlhttprequest error: origin null is not allowed by access-control-allow-origin. i'm developing a page that pulls images from flickr and panoramio via jquery's ajax support. the flickr side is working fine, but when i try to $.get(url, callback) from panoramio, i see an error in chrome's console:  xmlhttprequest cannot load . edit 2 thanks to darin for his help with this. the above code is wrong. use this instead: 
1085801	1085810	"Get selected value in dropdown list using JavaScript?. <p>How do I get the selected value from a dropdown list using JavaScript?</p> <p>I tried the methods below but they all return the selected index instead of the value:</p> <pre><code>var as = document.form1.ddlViewBy.value; var e = document.getElementById(""ddlViewBy""); var strUser = e.options[e.selectedIndex].value; //This is one of the simplest form by (Narendra Kottamidde) : var value = document.getElementById(""ddlViewBy"").value; </code></pre>"	2009-07-06 07:25:06.597	get selected value in dropdown list using javascript?. how do i get the selected value from a dropdown list using javascript? i tried the methods below but they all return the selected index instead of the value: 
1873983	1873999	"What does the leading semicolon in JavaScript libraries do?. <p>In several JavaScript libraries I saw this notation at the very beginning:</p> <pre><code>/** * Library XYZ */ ;(function () { // ... and so on </code></pre> <p>While I'm perfectly comfortable with the ""immediately executed function"" syntax</p> <pre><code>(function(){...})() </code></pre> <p>I was wondering what the leading semicolon is for. All I could come up with is, that it is an insurance. That is, if the library is embedded in other, buggy code, it serves as an ""the last statement ends here at the latest"" kind of speed bump.</p> <p>Has it got any other functionality?</p>"	2009-12-09 13:42:49.970	"what does the leading semicolon in javascript libraries do?. in several javascript libraries i saw this notation at the very beginning:  while i'm perfectly comfortable with the ""immediately executed function"" syntax  i was wondering what the leading semicolon is for. all i could come up with is, that it is an insurance. that is, if the library is embedded in other, buggy code, it serves as an ""the last statement ends here at the latest"" kind of speed bump. has it got any other functionality?"
5004233	5004276	"jQuery Ajax POST example with PHP. <p>I am trying to send data from a form to a database. Here is the form I am using:</p> <pre><code>&lt;form name=""foo"" action=""form.php"" method=""POST"" id=""foo""&gt; &lt;label for=""bar""&gt;A bar&lt;/label&gt; &lt;input id=""bar"" name=""bar"" type=""text"" value="""" /&gt; &lt;input type=""submit"" value=""Send"" /&gt; &lt;/form&gt; </code></pre> <p>The typical approach would be to submit the form, but this causes the browser to redirect. Using jQuery and <a href=""http://en.wikipedia.org/wiki/Ajax_%28programming%29"">Ajax</a>, is it possible to capture all of the form's data and submit it to a PHP script (in example, <em>form.php</em>)?</p>"	2011-02-15 13:28:57.217	jquery ajax post example with php. i am trying to send data from a form to a database. here is the form i am using:  the typical approach would be to submit the form, but this causes the browser to redirect. using jquery and ajax, is it possible to capture all of the form's data and submit it to a php script (in example, form.php)?
3665115	3665147	Create a file in memory for user to download, not through server. <p>Is there any way I can create a text file on the client side and prompt the user to download it, without any interaction with the server? I know I can't write directly to their machine (security and all), but can I create and prompt them to save it?</p>	2010-09-08 06:24:18.897	create a file in memory for user to download, not through server. is there any way i can create a text file on the client side and prompt the user to download it, without any interaction with the server? i know i can't write directly to their machine (security and all), but can i create and prompt them to save it?
3059044	3059129	Google Maps JS API v3 - Simple Multiple Marker Example. <p>Fairly new to the Google Maps Api. I've got an array of data that I want to cycle through and plot on a map. Seems fairly simple, but all the multi-marker tutorials I have found are quite complex.</p> <p>Lets use the data array from google's site for an example:</p> <pre><code>var locations = [ ['Bondi Beach', -33.890542, 151.274856, 4], ['Coogee Beach', -33.923036, 151.259052, 5], ['Cronulla Beach', -34.028249, 151.157507, 3], ['Manly Beach', -33.80010128657071, 151.28747820854187, 2], ['Maroubra Beach', -33.950198, 151.259302, 1] ]; </code></pre> <p>I simply want to plot all of these points and have an infoWindow pop up when clicked to display the name.</p> <p>Any help is greatly appreciated!</p>	2010-06-17 05:14:33.957	google maps js api v3 - simple multiple marker example. fairly new to the google maps api. i've got an array of data that i want to cycle through and plot on a map. seems fairly simple, but all the multi-marker tutorials i have found are quite complex. lets use the data array from google's site for an example:  i simply want to plot all of these points and have an infowindow pop up when clicked to display the name. any help is greatly appreciated!
3561043	3561056	"What does a comma do in JavaScript expressions?. <p>If I use:</p> <pre><code>1.09 * 1; // returns ""1.09"" </code></pre> <p>But if I use:</p> <pre><code>1,09 * 1; // returns ""9"" </code></pre> <p>I know that 1,09 isn't a number.</p> <p>What does the comma do in the last piece of code?</p> <h2>More Examples</h2> <pre><code>if (0,9) alert(""ok""); // alert if (9,0) alert(""ok""); // don't alert </code></pre> <hr> <pre><code>alert(1); alert(2); alert(3); // 3 alerts alert(1), alert(2), alert(3); // 3 alerts too </code></pre> <hr> <pre><code>alert(""2"", foo = function (param) { alert(param) }, foo('1') ) foo('3'); // alerts 1, 2 and 3 </code></pre>"	2010-08-24 21:08:01.120	what does a comma do in javascript expressions?. if i use:  but if i use:  i know that 1,09 isn't a number. what does the comma do in the last piece of code? more examples     
1225667	1225683	"How to return AJAX response Text?. <p>I use prototype to do my AJAX development, and I use the code like this:</p> <pre><code>somefunction: function(){ var result = """"; myAjax = new Ajax.Request(postUrl, { method: 'post', postBody: postData, contentType: 'application/x-www-form-urlencoded', onComplete: function(transport){ if (200 == transport.status) { result = transport.responseText; } } }); return result; } </code></pre> <p>And I find that the ""result"" is an empty string. So, I tried this:</p> <pre><code>somefunction: function(){ var result = """"; myAjax = new Ajax.Request(postUrl, { method: 'post', postBody: postData, contentType: 'application/x-www-form-urlencoded', onComplete: function(transport){ if (200 == transport.status) { result = transport.responseText; return result; } } }); } </code></pre> <p>But it didn't work also. How can I get the responseText for other method to use?</p>"	2009-08-04 03:55:28.377	"how to return ajax response text?. i use prototype to do my ajax development, and i use the code like this:  and i find that the ""result"" is an empty string. so, i tried this:  but it didn't work also. how can i get the responsetext for other method to use?"
2010892	2010948	"Storing Objects in HTML5 localStorage. <p>I'd like to store a JavaScript object in HTML5 <code>localStorage</code>, but my object is apparently being converted to a string.</p> <p>I can store and retrieve primitive JavaScript types and arrays using <code>localStorage</code>, but objects don't seem to work. Should they? </p> <p>Here's my code:</p> <pre><code>var testObject = { 'one': 1, 'two': 2, 'three': 3 }; console.log('typeof testObject: ' + typeof testObject); console.log('testObject properties:'); for (var prop in testObject) { console.log(' ' + prop + ': ' + testObject[prop]); } // Put the object into storage localStorage.setItem('testObject', testObject); // Retrieve the object from storage var retrievedObject = localStorage.getItem('testObject'); console.log('typeof retrievedObject: ' + typeof retrievedObject); console.log('Value of retrievedObject: ' + retrievedObject); </code></pre> <p>The console output is</p> <pre class=""lang-none prettyprint-override""><code>typeof testObject: object testObject properties: one: 1 two: 2 three: 3 typeof retrievedObject: string Value of retrievedObject: [object Object] </code></pre> <p>It looks to me like the <code>setItem</code> method is converting the input to a string before storing it.</p> <p>I see this behavior in Safari, Chrome, and Firefox, so I assume it's my misunderstanding of the <a href=""http://www.w3.org/TR/webstorage/"">HTML5 Web Storage</a> spec, not a browser-specific bug or limitation.</p> <p>I've tried to make sense of the <em>structured clone</em> algorithm described in <a href=""http://www.w3.org/TR/html5/infrastructure.html"">http://www.w3.org/TR/html5/infrastructure.html</a>. I don't fully understand what it's saying, but maybe my problem has to do with my object's properties not being enumerable (???) </p> <p>Is there an easy workaround?</p>"	2010-01-06 04:05:51.397	storing objects in html5 localstorage. i'd like to store a javascript object in html5 localstorage, but my object is apparently being converted to a string. i can store and retrieve primitive javascript types and arrays using localstorage, but objects don't seem to work. should they?  here's my code:  the console output is typeof testobject: object testobject properties: one: 1 two: 2 three: 3 typeof retrievedobject: string value of retrievedobject: [object object]  it looks to me like the setitem method is converting the input to a string before storing it. i see this behavior in safari, chrome, and firefox, so i assume it's my misunderstanding of the html5 web storage spec, not a browser-specific bug or limitation. i've tried to make sense of the structured clone algorithm described in http://www.w3.org/tr/html5/infrastructure.html. i don't fully understand what it's saying, but maybe my problem has to do with my object's properties not being enumerable (???)  is there an easy workaround?
5093398	5100287	"How to check if a user likes my Facebook Page or URL using Facebook's API. <p>I think I'm going crazy. I can't get it to work.<br> I simply want to check if a user has liked my page with javascript in an <code>iFrame</code> app.</p> <pre><code>FB.api({ method: ""pages.isFan"", page_id: my_page_id, }, function(response) { console.log(response); if(response){ alert('You Likey'); } else { alert('You not Likey :('); } } ); </code></pre> <p>This returns: False<br> But I'm a fan of my page so shouldn't it return true?!</p>"	2011-02-23 16:01:47.957	how to check if a user likes my facebook page or url using facebook's api. i think i'm going crazy. i can't get it to work. i simply want to check if a user has liked my page with javascript in an iframe app.  this returns: false but i'm a fan of my page so shouldn't it return true?!
2901102	2901298	"How to print a number with commas as thousands separators in JavaScript. <p>I am trying to print an integer in <a href=""http://en.wikipedia.org/wiki/JavaScript"">JavaScript</a> with commas as thousands separators. For example, I want to show the number 1234567 as ""1,234,567"". How would I go about doing this? </p> <p>Here is how I am doing it:</p> <pre><code>function numberWithCommas(x) { x = x.toString(); var pattern = /(-?\d+)(\d{3})/; while (pattern.test(x)) x = x.replace(pattern, ""$1,$2""); return x; } </code></pre> <p>Is there a simpler or more elegant way to do it? It would be nice if it works with floats also, but that is not necessary. It does not need to be locale-specific to decide between periods and commas. </p>"	2010-05-24 23:42:31.087	"how to print a number with commas as thousands separators in javascript. i am trying to print an integer in javascript with commas as thousands separators. for example, i want to show the number 1234567 as ""1,234,567"". how would i go about doing this?  here is how i am doing it:  is there a simpler or more elegant way to do it? it would be nice if it works with floats also, but that is not necessary. it does not need to be locale-specific to decide between periods and commas. "
2655925	8894528	"How to apply !important using .css()?. <p>I am having trouble applying a style that is <code>!important</code>. I’ve tried:</p> <pre class=""lang-js prettyprint-override""><code>$(""#elem"").css(""width"", ""100px !important""); </code></pre> <p>This does <strong>nothing</strong>; no width style whatsoever is applied. Is there a jQuery-ish way of applying such a style without having to overwrite <code>cssText</code> (which would mean I’d need to parse it first, etc.)?</p> <p><strong>Edit</strong>: I should add that I have a stylesheet with an <code>!important</code> style that I am trying to override with an <code>!important</code> style inline, so using <code>.width()</code> and the like does not work since it gets overridden by my external <code>!important</code> style.</p> <p>Also, the value that will override the previous value <strong>is computed</strong>, so I cannot simply create another external style.</p>"	2010-04-16 20:31:13.060	"how to apply !important using .css()?. i am having trouble applying a style that is !important. i’ve tried: $(""#elem"").css(""width"", ""100px !important"");  this does nothing; no width style whatsoever is applied. is there a jquery-ish way of applying such a style without having to overwrite csstext (which would mean i’d need to parse it first, etc.)? edit: i should add that i have a stylesheet with an !important style that i am trying to override with an !important style inline, so using .width() and the like does not work since it gets overridden by my external !important style. also, the value that will override the previous value is computed, so i cannot simply create another external style."
7506844	7506937	"Javascript function scoping and hoisting. <p>I just read a great article about <a href=""http://www.adequatelygood.com/2010/2/JavaScript-Scoping-and-Hoisting"">JavaScript Scoping and Hoisting by Ben Cherry</a> in which he gives the following example: </p> <pre><code>var a = 1; function b() { a = 10; return; function a() {} } b(); alert(a); </code></pre> <p>Using the code above, the browser will alert ""1"". </p> <p>I'm still unsure why it returns ""1"". Some of the things he says come to mind like: All the function declarations are hoisted to the top. You can scope a variable using function. Still doesn't click for me. </p>"	2011-09-21 21:23:49.537	"javascript function scoping and hoisting. i just read a great article about javascript scoping and hoisting by ben cherry in which he gives the following example:   using the code above, the browser will alert ""1"".  i'm still unsure why it returns ""1"". some of the things he says come to mind like: all the function declarations are hoisted to the top. you can scope a variable using function. still doesn't click for me. "
4425318	4425359	"Javascript object members that are prototyped as arrays become shared by all class instances. <p>Has anyone noticed this behavior before? This really threw me off... I would have expected prototyped arrays to be private to each class instance rather than shared between all class instances.</p> <p>Can someone verify that this is the correct behavior and perhaps explain this behavior in more detail?</p> <p>Notice the commented code and how it affects the behavior of the script.</p> <pre><code>&lt;html&gt; &lt;head&gt; &lt;script type=""text/javascript""&gt; function print_r( title, object ) { var output = ''; for( var key in object ) { output += key + "": "" + object[ key ] + ""\n""; } output = title + ""\n\n"" + output; alert( output ); } function Sandwich() { // Uncomment this to fix the problem //this.ingredients = []; } Sandwich.prototype = { ""ingredients"" : [], ""addIngredients"" : function( ingArray ) { for( var key in ingArray ) { this.addIngredient( ingArray[ key ] ); } }, ""addIngredient"" : function( thing ) { this.ingredients.push( thing ); } } var cheeseburger = new Sandwich(); cheeseburger.addIngredients( [ ""burger"", ""cheese"" ] ); var blt = new Sandwich(); blt.addIngredients( [ ""bacon"", ""lettuce"", ""tomato"" ] ); var spicy_chicken_sandwich = new Sandwich(); spicy_chicken_sandwich.addIngredients( [ ""spicy chicken pattie"", ""lettuce"", ""tomato"", ""honey dijon mayo"", ""love"" ] ); var onLoad = function() { print_r( ""Cheeseburger contains:"", cheeseburger.ingredients ); }; &lt;/script&gt; &lt;/head&gt; &lt;body onload=""onLoad();""&gt; &lt;/body&gt; &lt;/html&gt; </code></pre> <p>Many thanks.</p>"	2010-12-13 02:10:22.720	javascript object members that are prototyped as arrays become shared by all class instances. has anyone noticed this behavior before? this really threw me off... i would have expected prototyped arrays to be private to each class instance rather than shared between all class instances. can someone verify that this is the correct behavior and perhaps explain this behavior in more detail? notice the commented code and how it affects the behavior of the script.  many thanks.
1822350	1822769	What is the JavaScript >>> operator and how do you use it?. <p>I was looking at code from Mozilla that add a filter method to Array and it had a line of code that confused me.</p> <pre><code>var len = this.length &gt;&gt;&gt; 0; </code></pre> <p>I have never seen >>> used in JavaScript before. <br>What is it and what does it do?</p>	2009-11-30 20:59:01.370	what is the javascript >>> operator and how do you use it?. i was looking at code from mozilla that add a filter method to array and it had a line of code that confused me.  i have never seen >>> used in javascript before. what is it and what does it do?
3434278	3434388	"Do DOM tree elements with ids become global variables?. <p>Working on an idea for a simple HTMLElement wrapper I stumbled upon the following for Internet&nbsp;Explorer and <a href=""http://en.wikipedia.org/wiki/Google_Chrome"" rel=""nofollow"">Chrome</a>:</p> <p>For a given HTMLElement with ID in the DOM tree, it is possible to retrieve the div using its ID as the variable name. So for a div like</p> <pre><code>&lt;div id=""example""&gt;some text&lt;/div&gt; </code></pre> <p>in <a href=""http://en.wikipedia.org/wiki/Internet_Explorer_8"" rel=""nofollow"">Internet&nbsp;Explorer&nbsp;8</a> and Chrome you can do:</p> <pre><code>alert(example.innerHTML); //=&gt; 'some text' </code></pre> <p>or</p> <pre><code>alert(window['example'].innerHTML); //=&gt; 'some text' </code></pre> <p>So, does this mean <em>every element in the DOM tree</em> is converted to a variable in the global namespace? And does it also mean one can use this as a replacement for the <code>getElementById</code> method in these browsers?</p>"	2010-08-08 12:24:43.810	do dom tree elements with ids become global variables?. working on an idea for a simple htmlelement wrapper i stumbled upon the following for internet&nbsp;explorer and chrome: for a given htmlelement with id in the dom tree, it is possible to retrieve the div using its id as the variable name. so for a div like  in internet&nbsp;explorer&nbsp;8 and chrome you can do:  or  so, does this mean every element in the dom tree is converted to a variable in the global namespace? and does it also mean one can use this as a replacement for the getelementbyid method in these browsers?
2716069	2716188	"How does this JavaScript/JQuery Syntax work: (function( window, undefined ) { })(window)?. <p>Have you ever taken a look under the hood at the <strong>JQuery 1.4</strong> source code and noticed how it's encapsulated in the following way:</p> <pre><code>(function( window, undefined ) { //All the JQuery code here ... })(window); </code></pre> <p>I've read an article on <a href=""http://peter.michaux.ca/articles/javascript-namespacing"">JavaScript Namespacing</a> and another one called ""<a href=""http://peter.michaux.ca/articles/an-important-pair-of-parens"">An Important Pair of Parens</a>,"" so I know some about what's going on here. </p> <p>But I've never seen this particular syntax before. What is that <strong><code>undefined</code></strong> doing there? And why does <strong><code>window</code></strong> need to be passed and then appear at the end again?</p>"	2010-04-26 18:58:59.090	"how does this javascript/jquery syntax work: (function( window, undefined ) { })(window)?. have you ever taken a look under the hood at the jquery 1.4 source code and noticed how it's encapsulated in the following way:  i've read an article on javascript namespacing and another one called ""an important pair of parens,"" so i know some about what's going on here.  but i've never seen this particular syntax before. what is that undefined doing there? and why does window need to be passed and then appear at the end again?"
3561493	3561711	"Is there a RegExp.escape function in Javascript?. <p>I just want to create a regular expression out of any possible string.</p> <pre><code>var usersString = ""Hello?!*`~World()[]""; var expression = new RegExp(RegExp.escape(usersString)) var matches = ""Hello"".match(expression); </code></pre> <p>Is there a built in method for that? If not, what do people use? Ruby has <a href=""http://ruby-doc.org/core/classes/Regexp.html#M001195""><code>RegExp.escape</code></a>. I don't feel like I'd need to write my own, there's gotta be something standard out there. Thanks!</p>"	2010-08-24 22:22:33.493	is there a regexp.escape function in javascript?. i just want to create a regular expression out of any possible string.  is there a built in method for that? if not, what do people use? ruby has regexp.escape. i don't feel like i'd need to write my own, there's gotta be something standard out there. thanks!
4255472	4255480	JavaScript object: access variable property by name as string. <p>If I have a javascript object that looks like below</p> <pre><code>var columns = { left: true, center : false, right : false } </code></pre> <p>and I have a function that is passed both the object, and a property name like so</p> <pre><code>//should return false var side = read_prop(columns, 'right'); </code></pre> <p>what would the body of <code>read_prop(object, property)</code> look like?</p>	2010-11-23 11:18:10.067	javascript object: access variable property by name as string. if i have a javascript object that looks like below  and i have a function that is passed both the object, and a property name like so  what would the body of read_prop(object, property) look like?
6259982	6260001	How to use the ?: (ternary) operator in JavaScript. <p>Can someone please explain to me in simple words what is the <code>?:</code> (ternary) operator and how to use it?</p>	2011-06-07 02:10:54.253	how to use the ?: (ternary) operator in javascript. can someone please explain to me in simple words what is the ?: (ternary) operator and how to use it?
